지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22303,2021-11-17 00:00,5.4,317,7.9,.6,.4,.3,3,280
22303,2021-11-17 01:00,4.4,310,6.1,.5,.3,.2,3.4,344
22303,2021-11-17 02:00,5.5,305,7.9,.5,.3,.2,3.4,282
22303,2021-11-17 03:00,5.5,312,8.4,.4,.3,.2,4,243
22303,2021-11-17 04:00,5.6,316,7.6,.5,.3,.2,3.4,358
22303,2021-11-17 05:00,6,304,7.6,.6,.4,.3,3,312
22303,2021-11-17 06:00,5.8,319,7.5,.6,.3,.2,3.4,282
22303,2021-11-17 07:00,3.3,348,4.9,.5,.3,.2,6.4,247
22303,2021-11-17 08:00,2.8,315,4.2,.5,.3,.2,4.6,241
22303,2021-11-17 09:00,2.3,8,3.7,.3,.2,.1,3.2,213
22303,2021-11-17 10:00,1.7,18,3.3,.4,.2,.2,6.4,242
22303,2021-11-17 11:00,1.7,43,3,.8,.2,.2,7.1,139
22303,2021-11-17 12:00,.6,254,2,.5,.3,.2,6.4,103
22303,2021-11-17 13:00,.4,233,1.2,.3,.2,.1,3.2,257
22303,2021-11-17 14:00,1,260,2.7,.3,.2,.1,4,19
22303,2021-11-17 15:00,2.6,261,4.4,.3,.2,.1,3,234
22303,2021-11-17 16:00,4.6,275,6.4,.3,.2,.1,4.3,127
22303,2021-11-17 17:00,2.7,303,4,.3,.2,.1,3.6,281
22303,2021-11-17 18:00,2.4,291,3.7,.5,.2,.2,5.3,273
22303,2021-11-17 19:00,1.2,239,2.1,.3,.2,.1,5.8,229
22303,2021-11-17 20:00,2.3,198,3.3,.2,.1,.1,2.2,179
22303,2021-11-17 21:00,4.3,161,5.7,.2,.1,.1,2,358
22303,2021-11-17 22:00,5.3,169,6.5,.3,.1,.1,2,327
22303,2021-11-17 23:00,5.6,164,6.4,.4,.3,.2,2.2,177
22303,2021-11-18 00:00,5.6,157,6.8,.5,.3,.2,2.2,195
22303,2021-11-18 01:00,5.2,163,6.4,.5,.4,.2,2.1,210
22303,2021-11-18 02:00,6.6,187,8.1,.4,.3,.2,2,42
22303,2021-11-18 03:00,7.7,192,9.4,.5,.3,.2,2.6,360
22303,2021-11-18 04:00,6.3,188,8.2,.5,.4,.3,2.9,228
22303,2021-11-18 05:00,7.2,190,8.7,.7,.4,.3,2.5,199
22303,2021-11-18 06:00,7.2,189,8.9,.7,.4,.3,2.8,191
22303,2021-11-18 07:00,7.2,198,9.4,.8,.4,.3,4.3,245
22303,2021-11-18 08:00,5.1,203,9.5,.7,.4,.3,4.9,233
22303,2021-11-18 09:00,7.1,254,9.3,1.1,.6,.4,4.9,240
22303,2021-11-18 10:00,8,248,9.6,1.1,.7,.5,4.9,229
22303,2021-11-18 11:00,7.8,251,9.4,1.1,.8,.5,4.6,225
22303,2021-11-18 12:00,8.1,251,10.2,1.3,.8,.5,4.6,218
22303,2021-11-18 17:00,8.2,238,10.1,1,.7,.5,5.3,264
22303,2021-11-18 18:00,7.4,239,9.7,1.1,.6,.5,4,241
22303,2021-11-18 19:00,7.9,233,10.4,1,.7,.5,6.4,215
22303,2021-11-18 20:00,8.1,231,9.9,1.1,.7,.5,4.9,237
22303,2021-11-18 21:00,7,235,8.7,1,.7,.5,4.9,237
22303,2021-11-18 22:00,7.9,230,9.7,1.1,.7,.5,4.9,235
22303,2021-11-18 23:00,7.6,238,10,1.1,.8,.5,4.9,221
22303,2021-11-19 00:00,7.7,232,10.4,1.4,.8,.6,4.6,234
22303,2021-11-19 01:00,7.2,238,10.1,1.4,.9,.6,4,220
22303,2021-11-19 02:00,8.2,237,10.6,1.5,.9,.7,4.3,228
22303,2021-11-19 03:00,8.5,238,11.1,1,.7,.5,5.3,233
22303,2021-11-19 04:00,8.4,239,11.1,1.1,.6,.5,5.3,226
22303,2021-11-19 05:00,7.1,246,9.8,1,.6,.4,5.8,288
22303,2021-11-19 06:00,7.4,257,8.9,1.2,.7,.5,5.8,231
22303,2021-11-19 07:00,5.7,260,7.1,1,.6,.4,4.9,242
22303,2021-11-19 08:00,5,267,6.4,1,.6,.4,5.3,240
22303,2021-11-19 09:00,5.4,274,6.8,.8,.5,.4,6.4,238
22303,2021-11-19 10:00,4.7,287,6.2,.9,.6,.4,6.4,238
22303,2021-11-19 11:00,4.1,270,5.6,.8,.5,.3,5.8,232
22303,2021-11-19 12:00,4.6,269,5.4,.8,.5,.4,5.3,228
22303,2021-11-19 14:00,4.9,264,6.2,1,.6,.4,5.3,218
22303,2021-11-19 15:00,4.5,271,5.7,.8,.4,.3,5.3,224
22303,2021-11-19 16:00,4.2,263,5.1,.7,.4,.3,5.8,116
22303,2021-11-19 17:00,3.6,283,4.5,.6,.4,.3,5.8,243
22303,2021-11-19 18:00,4.8,321,5.9,.6,.4,.3,6.4,253
22303,2021-11-19 19:00,4,335,4.9,.6,.4,.3,6.4,256
22303,2021-11-19 20:00,2.2,337,2.9,.6,.3,.2,6.4,241
22303,2021-11-19 21:00,1.5,276,2.5,.5,.3,.2,7.1,239
22303,2021-11-19 22:00,2.4,299,3.5,.5,.3,.2,6.4,240
22303,2021-11-19 23:00,3.2,294,4,.4,.2,.2,6.4,234
22303,2021-11-20 00:00,4.6,351,5.9,.4,.3,.2,5.8,216
22303,2021-11-20 01:00,4.5,16,5.4,.5,.3,.2,4.9,242
22303,2021-11-20 02:00,2.5,357,3.3,.4,.3,.2,4.6,241
22303,2021-11-20 03:00,2.3,3,3.1,.4,.3,.2,4,236
22303,2021-11-20 04:00,1,44,2.2,.4,.3,.2,7.1,196
22303,2021-11-20 05:00,.7,330,1.4,.4,.2,.2,4.6,228
22303,2021-11-20 06:00,.1,71,.7,.3,.2,.1,2.8,321
22303,2021-11-20 07:00,3.3,131,4.9,.3,.2,.1,5.3,238
22303,2021-11-20 08:00,1.9,118,3.2,.3,.2,.1,5.3,241
22303,2021-11-20 09:00,2.5,133,3.5,.2,.2,.1,5.3,244
22303,2021-11-20 10:00,2.9,97,4.1,.2,.1,.1,5.3,237
22303,2021-11-20 11:00,2,99,3.1,.2,.1,.1,4.9,244
22303,2021-11-20 12:00,3.1,111,4.2,.4,.2,.2,4.6,181
22303,2021-11-20 13:00,2.7,109,3.8,.4,.2,.2,5.8,239
22303,2021-11-20 14:00,2.2,119,3.2,.4,.2,.2,4.6,229
22303,2021-11-20 15:00,1.1,108,2.1,.3,.2,.1,4,223
22303,2021-11-20 16:00,.7,8,1.6,.4,.2,.2,3.6,220
22303,2021-11-20 17:00,1.6,358,2.6,.3,.2,.1,4,344
22303,2021-11-20 18:00,2.2,355,2.9,.3,.2,.1,3.4,312
22303,2021-11-20 19:00,2.4,345,3.3,.3,.2,.1,4,283
22303,2021-11-20 20:00,1.3,346,2.1,.4,.2,.1,4,156
22303,2021-11-20 21:00,1.3,25,2,.2,.1,.1,3.4,135
22303,2021-11-20 22:00,1.8,100,2.7,.2,.1,.1,7.1,246
22303,2021-11-20 23:00,3.2,122,4.2,.2,.1,.1,5.3,237
22303,2021-11-21 00:00,3.4,132,4.3,.1,.1,.1,2,11
22303,2021-11-21 01:00,2.9,126,3.8,.2,.1,.1,3.6,230
22303,2021-11-21 02:00,2,62,2.5,.2,.1,.1,2,49
22303,2021-11-21 03:00,1.1,70,2,.2,.1,.1,2,161
22303,2021-11-21 04:00,.9,124,1.6,.1,.1,.1,2,261
22303,2021-11-21 05:00,1.7,119,2.6,.2,.1,.1,2,156
22303,2021-11-21 06:00,3.4,114,4.3,.2,.1,.1,5.3,258
22303,2021-11-21 07:00,5.2,131,6.3,.4,.2,.2,2.1,286
22303,2021-11-21 08:00,6.6,136,7.9,.6,.4,.3,2.4,152
22303,2021-11-21 09:00,6.7,146,8.1,.6,.4,.3,2.5,137
22303,2021-11-21 10:00,4.8,143,6,.5,.3,.2,2.1,140
22303,2021-11-21 11:00,5,129,6.4,.4,.2,.2,2,338
22303,2021-11-21 12:00,3.4,147,5.6,.3,.2,.1,2,340
22303,2021-11-21 13:00,1.4,2,2,.3,.2,.1,2,356
22303,2021-11-21 15:00,1.2,240,2.2,.3,.2,.1,3.2,326
22303,2021-11-21 18:00,4.8,171,5.7,.3,.2,.1,3,269
22303,2021-11-21 19:00,5.8,195,7.5,.3,.2,.2,2,163
22303,2021-11-21 20:00,5.8,197,7.9,.5,.3,.2,2.3,200
22303,2021-11-21 21:00,6,213,8.1,.6,.3,.2,4.6,273
22303,2021-11-21 22:00,9.2,297,11.8,.7,.4,.3,2.9,228
22303,2021-11-21 23:00,13.1,314,16.3,1.4,.8,.6,4,262
22303,2021-11-22 00:00,14.6,315,19.6,2.3,1.4,1,4.3,272
22303,2021-11-22 01:00,13.4,315,17.3,1.8,1.3,.9,4.3,293
22303,2021-11-22 02:00,12.4,315,16.5,1.9,1.2,.8,4.6,308
22303,2021-11-22 03:00,13.5,317,16.9,1.7,1.1,.8,4,318
22303,2021-11-22 04:00,12.4,309,15.8,1.6,1.2,.9,4.3,298
22303,2021-11-22 05:00,9.7,333,14.9,1.4,1,.7,5.3,269
22303,2021-11-22 06:00,10.8,342,14.3,1.8,1,.7,4.3,315
22303,2021-11-22 07:00,7.9,334,11,1.6,1,.7,4.6,291
22303,2021-11-22 08:00,12,312,15.5,1.5,1,.7,3.4,299
22303,2021-11-22 09:00,9.7,331,13.4,1.9,.9,.6,4,281
22303,2021-11-22 10:00,11.8,320,15.6,1.3,.9,.6,4,277
22303,2021-11-22 11:00,11.2,325,14.6,1.7,1,.7,3.8,277
22303,2021-11-22 12:00,14,320,18.8,2,1.2,.9,4.3,277
22303,2021-11-22 13:00,10.6,333,14.2,1.7,1,.7,3.6,300
22303,2021-11-22 14:00,10.5,306,13.8,2,1.2,.8,4,333
22303,2021-11-22 15:00,12.6,344,16.8,1.5,1.1,.8,3.8,301
22303,2021-11-22 16:00,9.5,327,15.5,1.5,1,.7,4.6,294
22303,2021-11-22 17:00,9.9,331,14.1,1.3,.9,.6,4.9,275
22303,2021-11-22 18:00,10,323,14,1.7,1,.7,4.3,318
22303,2021-11-22 19:00,9.4,334,13.9,1.5,1,.7,4.3,339
22303,2021-11-22 20:00,10.1,339,14.1,1.6,1,.7,4,315
22303,2021-11-22 21:00,10.1,337,14.3,1.5,1.1,.8,5.3,265
22303,2021-11-22 22:00,9.2,329,12.7,1.4,1,.7,4.6,252
22303,2021-11-22 23:00,10.9,333,15.1,1.6,.9,.7,3,331
22303,2021-11-23 00:00,9.1,346,12.3,1.3,.9,.6,3,313
22303,2021-11-23 01:00,9.5,352,13.4,1.3,.8,.6,4.6,238
22303,2021-11-23 02:00,10.1,342,13,1.3,.8,.6,3.2,323
22303,2021-11-23 03:00,10.1,346,15.2,1.7,.9,.7,4,344
22303,2021-11-23 04:00,9.5,348,14.7,1.6,.9,.6,4,20
22303,2021-11-23 05:00,8.6,346,12.7,1.2,.8,.5,4,320
22303,2021-11-23 06:00,6.6,340,10.3,1.2,.7,.5,4,360
22303,2021-11-23 07:00,6.5,351,9.2,1,.7,.5,4.3,336
22303,2021-11-23 08:00,5.9,343,8.5,.9,.6,.4,8,226
22303,2021-11-23 09:00,4.4,342,7.4,.8,.5,.4,8,234
22303,2021-11-23 10:00,3.9,20,6.8,.7,.4,.3,8,238
22303,2021-11-23 11:00,4.3,358,5.8,.8,.5,.3,7.1,243
22303,2021-11-23 12:00,4.3,336,6.1,.5,.3,.2,7.1,240
22303,2021-11-23 13:00,5.8,331,8.6,.5,.4,.3,7.1,232
22303,2021-11-23 14:00,7.9,332,11.5,.9,.6,.4,5.8,238
22303,2021-11-23 15:00,8.1,325,11.6,1,.6,.4,3.4,290
22303,2021-11-23 18:00,9,317,12.1,1.3,.7,.5,4.3,279
22303,2021-11-23 19:00,9.5,300,14.2,1.2,.8,.6,4,16
22303,2021-11-23 20:00,8.7,322,12,1.6,1,.7,7.1,242
22303,2021-11-23 21:00,9.3,333,13.1,1.5,1,.7,4,335
22303,2021-11-23 22:00,8.4,340,10.8,1.3,.8,.6,7.1,217
22303,2021-11-23 23:00,8.5,351,11.2,1.3,.8,.6,7.1,253
22303,2021-11-24 00:00,8.1,359,10.8,1.2,.8,.5,7.1,248
22303,2021-11-24 01:00,7.1,6,10.3,1.2,.6,.4,6.4,235
22303,2021-11-24 02:00,5.3,55,7.3,.9,.6,.4,8,226
22303,2021-11-24 03:00,2.6,29,5,.9,.6,.4,5.8,237
22303,2021-11-24 04:00,1.7,29,4,1,.7,.5,7.1,238
22303,2021-11-24 05:00,.8,259,2,.8,.5,.4,6.4,223
22303,2021-11-24 06:00,.3,3,2.1,.8,.5,.4,7.1,152
22303,2021-11-24 07:00,4.2,169,6.4,.8,.5,.4,7.1,142
22303,2021-11-24 08:00,6.1,163,7.9,.9,.5,.4,6.4,228
22303,2021-11-24 09:00,3.6,172,5.2,.6,.4,.3,8,220
22303,2021-11-24 10:00,5.5,188,7.7,.8,.5,.3,6.4,237
22303,2021-11-24 11:00,5.7,230,7.7,.8,.5,.4,7.1,242
22303,2021-11-24 12:00,3.2,203,4.9,.8,.5,.4,7.1,234
22303,2021-11-24 13:00,9.2,334,14.2,1,.7,.5,6.4,245
22303,2021-11-24 14:00,7.8,310,10.2,1.5,1,.7,4.6,225
22303,2021-11-24 15:00,9.2,273,11.7,1.7,1,.7,5.8,226
22303,2021-11-24 16:00,7.6,260,11,1.3,.8,.5,5.3,250
22303,2021-11-24 17:00,6.9,263,11,.9,.6,.4,3.4,269
22303,2021-11-24 18:00,7.3,261,10.9,.9,.5,.3,5.8,220
22303,2021-11-24 19:00,8.3,256,11.1,.9,.6,.4,7.1,238
22303,2021-11-24 20:00,7.7,251,10.4,.9,.6,.4,5.8,73
22303,2021-11-24 21:00,9.3,253,12.2,1,.7,.5,6.4,257
22303,2021-11-24 22:00,9.5,254,12.4,1.1,.7,.5,4.3,255
22303,2021-11-24 23:00,9.4,264,12.9,1.5,1,.7,4.6,220
22303,2021-11-25 00:00,8.2,270,10.7,1.5,.9,.6,4.6,229
22303,2021-11-25 01:00,9.7,277,12.5,1.6,.9,.6,5.3,222
22303,2021-11-25 02:00,9.4,268,13.3,1.5,1,.7,4.6,233
22303,2021-11-25 03:00,9,308,11.8,2.2,1.2,.8,4.9,228
22303,2021-11-25 04:00,8.4,306,10.4,1.9,1.1,.8,5.8,220
22303,2021-11-25 05:00,8.5,307,10.3,1.8,1,.7,5.8,231
22303,2021-11-25 06:00,5.3,341,7.1,1.5,.9,.6,5.3,238
22303,2021-11-25 07:00,5.1,352,7.3,1.1,.7,.5,5.8,232
22303,2021-11-25 08:00,4.3,2,6.6,1.1,.7,.5,6.4,243
22303,2021-11-25 09:00,3.8,45,5.3,.9,.6,.4,6.4,246
22303,2021-11-25 10:00,3.3,33,4.6,1,.6,.4,7.1,241
22303,2021-11-25 11:00,4.2,359,5.9,.9,.6,.4,7.1,250
22303,2021-11-25 12:00,4.8,346,6.7,.8,.5,.4,7.1,240
22303,2021-11-25 13:00,6,360,7.7,.8,.6,.4,7.1,243
22303,2021-11-25 14:00,3.7,347,5.4,.7,.5,.3,7.1,230
22303,2021-11-25 15:00,4.6,348,6.4,.9,.5,.3,6.4,239
22303,2021-11-25 16:00,4.8,339,7.2,.8,.5,.4,5.8,240
22303,2021-11-25 17:00,6.2,319,8.5,.8,.5,.3,5.3,225
22303,2021-11-25 18:00,6.2,313,8.8,.7,.4,.3,6.4,234
22303,2021-11-25 19:00,6.2,312,8.2,.7,.5,.3,5.8,231
22303,2021-11-25 20:00,6.2,312,9,.9,.4,.3,7.1,68
22303,2021-11-25 21:00,6.2,339,8.5,.7,.5,.3,6.4,259
22303,2021-11-25 22:00,8.3,329,10.7,1,.6,.4,7.1,231
22303,2021-11-25 23:00,7.8,333,10.6,1.1,.7,.5,3.6,299
22303,2021-11-26 00:00,7.4,355,9.6,1.1,.7,.5,4,307
22303,2021-11-26 01:00,7.9,1,10.2,.9,.6,.5,4,316
22303,2021-11-26 02:00,7,7,9.5,1,.6,.4,4,291
22303,2021-11-26 03:00,5.2,356,7,.7,.5,.3,3.8,284
22303,2021-11-26 04:00,4.6,350,6.4,.7,.4,.3,5.8,242
22303,2021-11-26 05:00,2.9,19,5.5,.8,.5,.3,5.3,238
22303,2021-11-26 06:00,3.8,9,6.4,.7,.4,.3,5.8,229
22303,2021-11-26 07:00,3.2,355,5.2,.6,.4,.3,5.3,225
22303,2021-11-26 08:00,4,359,6.8,.6,.3,.2,5.3,252
22303,2021-11-26 09:00,4.3,73,5.8,.8,.4,.3,5.8,245
22303,2021-11-26 10:00,2,62,4.3,.6,.4,.3,5.8,235
22303,2021-11-26 11:00,1,99,2,.4,.3,.2,6.4,228
22303,2021-11-26 12:00,.4,132,1.5,.5,.3,.2,4,125
22303,2021-11-26 13:00,1.3,67,2.5,.5,.3,.2,6.4,247
22303,2021-11-26 14:00,1.6,32,3.7,.4,.2,.2,5.8,234
22303,2021-11-26 15:00,4.6,11,6.7,.5,.3,.2,7.1,229
22303,2021-11-26 16:00,5.6,360,8.6,.5,.3,.2,4.9,229
22303,2021-11-26 17:00,5.4,1,7.4,.6,.3,.2,2.4,340
22303,2021-11-26 18:00,4.3,357,6.2,.4,.3,.2,2.8,37
22303,2021-11-26 19:00,2.4,338,4.7,.4,.2,.2,3.4,22
22303,2021-11-26 20:00,5.6,325,8.1,.4,.2,.2,4.9,333
22303,2021-11-26 21:00,6.6,310,9,.5,.3,.2,2.1,310
22303,2021-11-26 22:00,7.1,337,9.3,.8,.5,.4,3.2,322
22303,2021-11-26 23:00,7.2,338,9.7,.8,.5,.3,3.2,316
22303,2021-11-27 00:00,6.3,344,9.1,.9,.6,.4,3.2,338
22303,2021-11-27 01:00,6.7,341,8.9,.9,.6,.4,3.8,314
22303,2021-11-27 02:00,5.4,356,7.8,.8,.5,.4,4,286
22303,2021-11-27 03:00,5.9,359,8.1,.6,.4,.3,3,296
22303,2021-11-27 04:00,5.5,344,7.5,.6,.4,.3,2.5,325
22303,2021-11-27 05:00,5.2,352,7.6,.7,.4,.3,2.9,252
22303,2021-11-27 08:00,4.7,351,7,.6,.4,.3,3.4,340
22303,2021-11-27 09:00,4.1,13,6.2,.5,.3,.2,2.8,359
22303,2021-11-27 10:00,2.2,41,3.9,.5,.3,.2,2.9,316
22303,2021-11-27 11:00,2.6,89,4,.4,.3,.2,3,300
22303,2021-11-27 12:00,1.5,35,3.7,.6,.3,.2,3.8,298
22303,2021-11-27 13:00,1.3,31,2.8,.4,.2,.2,3.8,265
22303,2021-11-27 14:00,1.7,15,3.3,.3,.2,.1,4.6,251
22303,2021-11-27 15:00,1.2,356,2.2,.4,.3,.2,3.6,242
22303,2021-11-27 16:00,2.2,358,3.8,.4,.2,.2,3.6,238
22303,2021-11-27 17:00,1,343,2.3,.4,.2,.2,3.8,228
22303,2021-11-27 18:00,1.4,344,2.3,.3,.2,.1,3.4,302
22303,2021-11-27 19:00,2,355,3.4,.3,.2,.1,5.3,85
22303,2021-11-27 20:00,2,9,3.3,.2,.2,.1,4.9,240
22303,2021-11-27 21:00,1.7,35,3.1,.2,.1,.1,3.6,199
22303,2021-11-27 22:00,1.5,73,3,.3,.2,.1,2.8,162
22303,2021-11-27 23:00,1.5,35,2.7,.2,.1,.1,3.2,327
22303,2021-11-28 00:00,1.3,53,2.6,.2,.1,.1,4.3,336
22303,2021-11-28 01:00,1.2,57,2.6,.1,.1,.1,4.3,254
22303,2021-11-28 02:00,2.4,90,3.6,.2,.1,.1,4,247
22303,2021-11-28 03:00,3.1,70,4.4,.2,.1,.1,3.8,236
22303,2021-11-28 04:00,2.3,85,3.4,.2,.1,.1,3.4,47
22303,2021-11-28 05:00,4.3,82,5.4,.3,.1,.1,3.6,78
22303,2021-11-28 06:00,3.1,115,4.4,.3,.2,.1,2,108
22303,2021-11-28 07:00,3.5,101,5.1,.3,.2,.1,2,276
22303,2021-11-28 08:00,5.2,102,6.4,.5,.3,.2,3.4,79
22303,2021-11-28 09:00,5.3,119,6.8,.5,.3,.2,2.7,106
22303,2021-11-28 10:00,4.1,138,6.1,.4,.3,.2,2.7,210
22303,2021-11-28 11:00,3.5,135,5,.4,.2,.2,2.2,124
22303,2021-11-28 12:00,3.1,145,4.3,.3,.2,.1,2.7,257
22303,2021-11-28 13:00,1.4,197,2.6,.3,.2,.1,6.4,240
22303,2021-11-28 14:00,1.6,219,3,.3,.1,.1,3.6,227
22303,2021-11-28 15:00,1.6,247,2.8,.4,.2,.1,4.3,249
22303,2021-11-28 16:00,2.3,266,3.6,.4,.2,.1,4.9,143
22303,2021-11-28 17:00,1.8,282,3.1,.3,.2,.1,2.5,238
22303,2021-11-28 18:00,1.9,277,2.9,.2,.1,.1,2.2,210
22303,2021-11-28 19:00,2.8,66,3.7,.2,.1,.1,3,227
22303,2021-11-28 20:00,1.3,68,2.2,.2,.2,.1,2.8,278
22303,2021-11-28 21:00,1.7,73,2.6,.2,.1,.1,2,329
22303,2021-11-28 22:00,2.1,97,2.9,.2,.1,.1,2,214
22303,2021-11-28 23:00,1.5,140,2.4,.1,.1,.1,3.8,302
22303,2021-11-29 00:00,1.8,144,2.4,.2,.1,.1,,287
22303,2021-11-29 01:00,4.2,161,5.1,.2,.1,.1,2.2,351
22303,2021-11-29 02:00,3.7,160,4.5,.2,.1,.1,2,179
22303,2021-11-29 03:00,3.3,151,4.5,.2,.1,.1,2,340
22303,2021-11-29 04:00,4.1,134,5,.4,.2,.1,2,311
22303,2021-11-29 05:00,3.9,136,4.8,.3,.2,.2,2.3,132
22303,2021-11-29 06:00,5.3,133,6.4,.5,.3,.2,2.1,12
22303,2021-11-29 07:00,5.4,123,6.6,.5,.3,.2,2.5,110
22303,2021-11-29 08:00,5.5,110,6.8,.5,.3,.2,2.8,127
22303,2021-11-29 09:00,5,116,6.3,.8,.5,.3,6.4,226
22303,2021-11-29 11:00,5.9,109,7.3,.6,.4,.3,2.9,90
22303,2021-11-29 12:00,6.4,124,8,.7,.4,.3,7.1,224
22303,2021-11-29 13:00,5.6,131,6.8,.7,.4,.3,2.8,110
22303,2021-11-29 14:00,5.7,129,6.7,.5,.3,.2,2.6,129
22303,2021-11-29 15:00,4.4,116,5.6,.5,.3,.2,4,245
22303,2021-11-29 16:00,3.3,114,4.5,.4,.3,.2,4.6,235
22303,2021-11-29 17:00,3.7,123,4.4,.4,.2,.2,3.6,282
22303,2021-11-29 18:00,2.7,115,3.3,.3,.2,.1,2.9,225
22303,2021-11-29 19:00,3.1,132,4,.3,.2,.1,4.6,220
22303,2021-11-29 20:00,4.3,129,5.2,.3,.2,.1,2.2,149
22303,2021-11-29 21:00,3.7,161,4.3,.3,.2,.1,4,231
22303,2021-11-29 22:00,4.8,157,5.7,.6,.3,.2,7.1,308
22303,2021-11-29 23:00,5.9,143,6.8,.4,.2,.2,2,7
22303,2021-11-30 00:00,5,143,5.9,.4,.3,.2,2.3,125
22303,2021-11-30 01:00,7.9,134,9.1,.7,.4,.3,2.6,119
22303,2021-11-30 02:00,8.4,143,10,.8,.5,.3,2.8,124
22303,2021-11-30 03:00,8.7,134,10.3,.9,.6,.4,2.8,124
22303,2021-11-30 04:00,8.4,145,10.1,1,.6,.4,3,133
22303,2021-11-30 05:00,6.5,140,7.7,.7,.5,.3,2.9,118
22303,2021-11-30 06:00,8.6,146,10.5,1.1,.6,.4,2.6,113
22303,2021-11-30 07:00,1.3,75,3.7,1.1,.7,.5,4.6,243
22303,2021-11-30 08:00,6.2,106,9.2,1,.6,.4,4.9,234
22303,2021-11-30 09:00,5.7,245,7.8,1.4,.9,.6,4.6,226
22303,2021-11-30 11:00,5.6,236,7.3,1,.7,.5,4.6,228
22303,2021-11-30 12:00,11.1,286,15.4,.9,.7,.5,5.3,231
22303,2021-11-30 13:00,12.6,298,15.8,1.8,1,.7,3.8,295
22303,2021-11-30 14:00,12.7,300,16.8,2.1,1.2,.8,4.6,281
22303,2021-11-30 15:00,14.2,309,19,2.4,1.5,1.1,5.3,269
22303,2021-11-30 16:00,13.8,303,17.6,2.8,1.7,1.2,6.4,230
22303,2021-11-30 17:00,15.8,315,19.6,2.6,1.9,1.4,6.4,240
22303,2021-11-30 18:00,15.6,317,21.3,2.6,1.7,1.2,4.6,290
22303,2021-11-30 19:00,16,306,21.5,2.7,1.6,1.2,4.9,275
22303,2021-11-30 20:00,15.5,315,20,2.7,1.4,1,3.8,291
22303,2021-11-30 21:00,15.2,330,19.5,2.7,1.4,1,4.3,289
22303,2021-11-30 22:00,15.7,330,19.9,2.7,1.6,1.1,4.3,308
22303,2021-11-30 23:00,14.6,325,20,2.7,1.5,1.1,4.9,304
22303,2021-12-01 00:00,14.7,326,19.5,2.2,1.7,1.2,4.9,276
22303,2021-12-01 01:00,16.3,326,21.4,2.5,1.7,1.2,5.3,283
22303,2021-12-01 02:00,14.6,330,19.4,2.4,1.6,1.1,4.9,302
22303,2021-12-01 03:00,14.1,334,18,2.3,1.6,1.1,5.8,287
22303,2021-12-01 04:00,13.9,329,18.8,2.3,1.6,1.1,5.3,294
22303,2021-12-01 05:00,14.7,331,19.3,2.6,1.6,1.1,4.6,287
22303,2021-12-01 06:00,14.6,341,18.1,2.5,1.5,1,4.6,318
22303,2021-12-01 07:00,14.1,341,18.5,2.1,1.3,.9,4,320
22303,2021-12-01 08:00,13.2,339,18.2,1.7,1.1,.8,4,311
22303,2021-12-01 09:00,11.3,338,14.8,1.5,.9,.6,3.8,299
22303,2021-12-01 10:00,11.6,340,15.3,1.8,1.2,.9,3.8,346
22303,2021-12-01 11:00,11.1,343,15.4,1.7,1.1,.8,4.6,11
22303,2021-12-01 12:00,10.2,339,14.1,1.9,1.2,.8,4.3,344
22303,2021-12-01 13:00,12.2,332,16.5,1.6,1.1,.8,4.6,332
22303,2021-12-01 14:00,10.7,333,14.9,1.5,1,.7,4.3,0
22303,2021-12-01 15:00,11.1,335,15.4,1.8,1.1,.8,4.6,309
22303,2021-12-01 16:00,10.7,338,14.5,1.9,1.1,.8,4.6,314
22303,2021-12-01 17:00,9.8,342,14,1.5,1.1,.8,4.3,294
22303,2021-12-01 18:00,9.2,336,12.6,1.6,.9,.7,4,296
22303,2021-12-01 19:00,9,338,11.8,1.3,.9,.6,3.6,321
22303,2021-12-01 20:00,8.6,335,11.6,1.2,.8,.6,4.3,260
22303,2021-12-01 21:00,8.1,347,11.9,1.2,.7,.5,3.8,232
22303,2021-12-01 22:00,7.2,345,9.8,.9,.6,.4,6.4,246
22303,2021-12-01 23:00,8.2,347,11.2,1.1,.6,.4,3,335
22303,2021-12-02 00:00,6.9,347,10.1,.8,.5,.4,3.4,297
22303,2021-12-02 01:00,6.9,338,9.2,.8,.5,.3,3.6,54
22303,2021-12-02 02:00,6.3,341,8.8,.7,.4,.3,4,224
22303,2021-12-02 03:00,5.8,343,8.8,.7,.5,.3,3.6,15
22303,2021-12-02 04:00,5.1,4,7.4,.7,.5,.3,3.6,346
22303,2021-12-02 05:00,4.8,350,7.3,.7,.4,.3,3.2,3
22303,2021-12-02 06:00,3,34,4.7,.6,.4,.3,7.1,271
22303,2021-12-02 07:00,2,355,4.2,.5,.3,.2,5.8,247
22303,2021-12-02 08:00,2.9,151,4.9,.4,.2,.2,6.4,241
22303,2021-12-02 09:00,4.3,175,6,.6,.4,.3,4.6,183
22303,2021-12-02 10:00,5.5,159,6.8,.6,.4,.3,2.5,158
22303,2021-12-02 15:00,8.1,251,12.6,.7,.5,.3,3.6,242
22303,2021-12-02 16:00,7.9,250,11.2,1,.7,.5,3.6,253
22303,2021-12-02 17:00,9.3,240,12.4,1.5,.9,.6,4.3,239
22303,2021-12-02 18:00,8.5,244,11.3,1.4,.8,.6,4.6,234
